product_symbol,price,size,timestamp,buyer_role
C-BTC-70000-110324,120.90000000,25,2024-03-11 01:49:17.523446,taker
C-BTC-68000-110324,763.10000000,25,2024-03-11 01:58:03.160032,taker
C-BTC-70000-220324,3314.00000000,25,2024-03-11 02:27:26.518015,taker
P-BTC-67800-110324,367.00000000,25,2024-03-11 02:27:29.040460,taker
C-BTC-69000-110324,356.00000000,25,2024-03-11 03:05:47.522996,taker
P-BTC-68400-110324,653.00000000,25,2024-03-11 03:05:50.102982,taker
C-BTC-68800-110324,527.90000000,25,2024-03-11 04:03:56.714262,taker
C-BTC-69000-110324,462.80000000,25,2024-03-11 04:03:59.720925,taker
C-BTC-68800-120324,1231.00000000,25,2024-03-11 04:04:45.559062,taker
P-BTC-68200-110324,404.00000000,25,2024-03-11 04:04:47.821301,taker
C-BTC-66800-130324,2840.50000000,25,2024-03-11 04:06:46.513974,taker
C-BTC-70000-110324,163.00000000,25,2024-03-11 04:48:17.461927,taker
P-BTC-68400-120324,1120.00000000,25,2024-03-11 04:48:19.889238,taker
C-BTC-69000-110324,434.00000000,25,2024-03-11 06:52:11.209169,taker
P-BTC-68600-110324,336.00000000,25,2024-03-11 06:52:13.699496,taker
C-BTC-67800-130324,2265.90000000,25,2024-03-11 06:53:49.074180,taker
C-BTC-67200-130324,2700.10000000,25,2024-03-11 06:55:22.299019,taker
C-BTC-68600-110324,761.00000000,25,2024-03-11 06:56:17.873154,taker
P-BTC-60000-290324,1095.00000000,25,2024-03-11 06:56:20.753483,taker
C-BTC-69000-110324,556.40000000,25,2024-03-11 06:57:18.935500,taker
C-BTC-68400-110324,956.90000000,25,2024-03-11 06:59:47.706061,taker
C-BTC-70000-110324,211.90000000,25,2024-03-11 06:59:52.188452,taker
C-BTC-67600-130324,2659.80000000,25,2024-03-11 07:00:30.391038,taker
C-BTC-68000-130324,2415.40000000,25,2024-03-11 07:01:12.711100,taker
C-BTC-68600-110324,1030.90000000,25,2024-03-11 07:02:28.226125,taker
C-BTC-70000-110324,347.00000000,25,2024-03-11 07:02:39.748305,taker
P-BTC-69800-110324,637.00000000,25,2024-03-11 07:02:41.911128,taker
C-BTC-70000-120324,1001.00000000,25,2024-03-11 07:02:43.247511,taker
C-BTC-68600-130324,2203.50000000,25,2024-03-11 07:02:53.677396,taker
C-BTC-71000-110324,111.00000000,25,2024-03-11 07:04:01.162792,taker
P-BTC-65600-120324,140.00000000,25,2024-03-11 07:04:04.098409,taker
C-BTC-68800-120324,1606.80000000,25,2024-03-11 07:04:20.516455,taker
C-BTC-70000-120324,1100.00000000,25,2024-03-11 07:04:25.163206,taker
P-BTC-66000-120324,158.00000000,25,2024-03-11 07:04:27.837560,taker
C-BTC-69000-130324,2107.30000000,25,2024-03-11 07:04:38.026793,taker
C-BTC-69600-110324,617.00000000,25,2024-03-11 07:05:00.299186,taker
C-BTC-68400-130324,2433.60000000,25,2024-03-11 07:05:00.599152,taker
P-BTC-62000-150324,256.00000000,25,2024-03-11 07:05:02.246302,taker
C-BTC-70000-110324,414.70000000,25,2024-03-11 07:05:08.464449,taker
C-BTC-70200-130324,1589.00000000,25,2024-03-11 07:06:39.478406,taker
P-BTC-66800-120324,233.00000000,25,2024-03-11 07:06:43.624143,taker
C-BTC-66500-220324,5709.60000000,25,2024-03-11 07:07:11.601788,taker
C-BTC-71000-110324,162.50000000,25,2024-03-11 07:07:48.844039,taker
C-BTC-71200-110324,141.80000000,25,2024-03-11 07:07:48.856122,taker
C-BTC-68800-130324,2262.00000000,25,2024-03-11 07:07:48.875410,taker
C-BTC-70000-120324,1254.50000000,25,2024-03-11 07:12:35.296520,taker
C-BTC-68200-130324,2735.30000000,25,2024-03-11 07:12:35.395184,taker
C-BTC-69600-110324,787.90000000,25,2024-03-11 07:12:56.705326,taker
C-BTC-71000-220324,3598.40000000,25,2024-03-11 07:13:35.389970,taker
C-BTC-71000-110324,296.00000000,25,2024-03-11 07:13:36.520281,taker
P-BTC-70000-110324,448.00000000,25,2024-03-11 07:13:38.929371,taker
C-BTC-71000-110324,278.20000000,25,2024-03-11 07:13:53.418714,taker
C-BTC-70000-130324,2042.40000000,25,2024-03-11 07:14:58.671418,taker
C-BTC-67000-220324,5867.00000000,25,2024-03-11 07:14:58.672522,taker
C-BTC-67000-220324,6074.00000000,25,2024-03-11 07:15:06.058347,taker
P-BTC-69200-110324,121.00000000,25,2024-03-11 07:15:08.544516,taker
C-BTC-70400-110324,602.00000000,25,2024-03-11 07:15:36.463308,taker
P-BTC-67200-120324,223.00000000,25,2024-03-11 07:15:38.533286,taker
C-BTC-71200-120324,988.00000000,25,2024-03-11 07:15:57.208791,taker
P-BTC-65200-120324,95.00000000,25,2024-03-11 07:15:59.866024,taker
C-BTC-70600-120324,1072.00000000,25,2024-03-11 07:16:29.616146,taker
P-BTC-70600-130324,1956.00000000,25,2024-03-11 07:16:32.174131,taker
P-BTC-69200-110324,165.10000000,25,2024-03-11 07:16:33.885072,taker
C-BTC-70000-130324,1813.00000000,25,2024-03-11 07:17:00.179697,taker
P-BTC-67600-120324,331.00000000,25,2024-03-11 07:17:02.924770,taker
C-BTC-71600-110324,196.00000000,25,2024-03-11 07:17:30.491520,taker
P-BTC-68800-130324,1009.00000000,25,2024-03-11 07:17:33.307928,taker
C-BTC-72500-220324,3121.00000000,25,2024-03-11 07:18:01.150808,taker
P-BTC-70200-110324,548.00000000,25,2024-03-11 07:18:03.173780,taker
C-BTC-71600-110324,224.90000000,25,2024-03-11 07:18:49.171125,taker
C-BTC-70600-110324,463.00000000,25,2024-03-11 07:19:41.251345,taker
P-BTC-69000-130324,1057.00000000,25,2024-03-11 07:19:43.585222,taker
C-BTC-70000-290324,5313.00000000,25,2024-03-11 07:21:20.728807,taker
P-BTC-69000-110324,116.00000000,25,2024-03-11 07:21:23.588221,taker
C-BTC-71600-120324,911.00000000,25,2024-03-11 07:22:43.649882,taker
P-BTC-69200-110324,123.00000000,25,2024-03-11 07:22:46.882012,taker
C-BTC-72000-220324,3398.30000000,25,2024-03-11 07:23:11.242393,taker
C-BTC-70000-220324,4291.30000000,25,2024-03-11 07:23:11.858251,taker
C-BTC-69400-120324,1865.50000000,25,2024-03-11 07:23:12.494913,taker
C-BTC-69600-130324,2243.80000000,25,2024-03-11 07:23:16.680431,taker
C-BTC-70500-220324,4074.30000000,25,2024-03-11 07:23:35.100856,taker
C-BTC-70200-130324,1999.40000000,25,2024-03-11 07:23:41.435849,taker
C-BTC-70400-110324,702.00000000,25,2024-03-11 07:24:18.921931,taker
C-BTC-70600-110324,592.90000000,25,2024-03-11 07:24:19.004216,taker
C-BTC-69800-130324,2242.50000000,25,2024-03-11 07:24:30.694512,taker
C-BTC-70800-120324,1253.00000000,25,2024-03-11 07:25:35.039450,taker
P-BTC-66400-120324,164.00000000,25,2024-03-11 07:25:37.327267,taker
C-BTC-70800-130324,1793.00000000,25,2024-03-11 07:25:56.715744,taker
P-BTC-67400-120324,267.00000000,25,2024-03-11 07:25:59.224204,taker
C-BTC-70600-120324,1393.70000000,25,2024-03-11 07:26:15.490862,taker
C-BTC-72000-120324,864.50000000,25,2024-03-11 07:26:16.536240,taker
C-BTC-64000-150324,7410.00000000,25,2024-03-11 07:30:30.995704,taker
P-BTC-70200-130324,1502.00000000,25,2024-03-11 07:30:33.855457,taker
C-BTC-71200-120324,1313.00000000,25,2024-03-11 07:31:37.560588,taker
C-BTC-67500-220324,5930.60000000,25,2024-03-11 07:32:07.263861,taker
C-BTC-71600-120324,1181.70000000,25,2024-03-11 07:32:18.764321,taker
C-BTC-70000-130324,2316.60000000,25,2024-03-11 07:32:22.532111,taker
C-BTC-70800-120324,1536.70000000,25,2024-03-11 07:32:23.702399,taker
C-BTC-69000-220324,5083.00000000,25,2024-03-11 07:32:23.872199,taker
C-BTC-69000-220324,5275.00000000,25,2024-03-11 07:32:32.692112,taker
P-BTC-68600-130324,794.00000000,25,2024-03-11 07:32:35.532992,taker
C-BTC-71600-120324,1109.00000000,25,2024-03-11 07:33:10.146896,taker
P-BTC-70000-130324,1331.00000000,25,2024-03-11 07:33:12.826547,taker
C-BTC-70600-110324,827.00000000,25,2024-03-11 07:33:29.620035,taker
P-BTC-70800-120324,1277.00000000,25,2024-03-11 07:33:32.495152,taker
C-BTC-70800-110324,676.00000000,25,2024-03-11 07:33:52.396997,taker
P-BTC-70600-120324,1179.00000000,25,2024-03-11 07:33:55.202574,taker
C-BTC-71000-110324,615.00000000,25,2024-03-11 07:34:45.572508,taker
P-BTC-67800-120324,284.00000000,25,2024-03-11 07:34:48.532788,taker
C-BTC-61000-290324,12093.00000000,25,2024-03-11 07:37:17.735853,taker
P-BTC-70600-110324,448.00000000,25,2024-03-11 07:37:22.353009,taker
C-BTC-68000-220324,5878.60000000,25,2024-03-11 07:39:55.282920,taker
C-BTC-68500-220324,5591.30000000,25,2024-03-11 07:40:00.004377,taker
C-BTC-74000-120324,513.00000000,25,2024-03-11 07:42:04.288646,taker
