open,high,low,close,adj close,volume,year,month,hour,day,day_name,max,min,difference,candle_body,high_shadow,low_shadow,trend
19748.44921875,19755.0,19705.19921875,19748.55078125,19748.55078125,0,2023,7,9,24,Monday,19755.0,19705.19921875,49.80078125,-0.1015625,6.55078125,43.3515625,DOWN
19748.55078125,19782.150390625,19747.80078125,19764.19921875,19764.19921875,0,2023,7,10,24,Monday,19782.150390625,19747.80078125,34.349609375,-15.6484375,33.599609375,16.3984375,DOWN
19764.150390625,19768.30078125,19670.94921875,19709.150390625,19709.150390625,0,2023,7,11,24,Monday,19768.30078125,19670.94921875,97.3515625,55.0,4.150390625,38.201171875,UP
19708.400390625,19768.900390625,19707.05078125,19760.69921875,19760.69921875,0,2023,7,12,24,Monday,19768.900390625,19707.05078125,61.849609375,-52.298828125,60.5,53.6484375,DOWN
19761.30078125,19776.0,19731.25,19749.650390625,19749.650390625,0,2023,7,13,24,Monday,19776.0,19731.25,44.75,11.650390625,14.69921875,18.400390625,UP
19750.55078125,19750.55078125,19664.5,19670.900390625,19670.900390625,0,2023,7,14,24,Monday,19750.55078125,19664.5,86.05078125,79.650390625,0.0,6.400390625,UP
19671.349609375,19677.05078125,19659.599609375,19663.69921875,19663.69921875,0,2023,7,15,24,Monday,19677.05078125,19659.599609375,17.451171875,7.650390625,5.701171875,4.099609375,UP
19729.349609375,19729.349609375,19663.55078125,19678.05078125,19678.05078125,0,2023,7,9,25,Tuesday,19729.349609375,19663.55078125,65.798828125,51.298828125,0.0,14.5,UP
19678.75,19685.650390625,19652.30078125,19673.150390625,19673.150390625,0,2023,7,10,25,Tuesday,19685.650390625,19652.30078125,33.349609375,5.599609375,6.900390625,20.849609375,UP
19673.400390625,19678.599609375,19648.30078125,19676.69921875,19676.69921875,0,2023,7,11,25,Tuesday,19678.599609375,19648.30078125,30.298828125,-3.298828125,5.19921875,28.3984375,DOWN
19676.25,19707.44921875,19666.75,19667.25,19667.25,0,2023,7,12,25,Tuesday,19707.44921875,19666.75,40.69921875,9.0,31.19921875,0.5,UP
19667.099609375,19669.849609375,19616.650390625,19659.69921875,19659.69921875,0,2023,7,13,25,Tuesday,19669.849609375,19616.650390625,53.19921875,7.400390625,2.75,43.048828125,UP
19660.94921875,19706.05078125,19660.650390625,19674.650390625,19674.650390625,0,2023,7,14,25,Tuesday,19706.05078125,19660.650390625,45.400390625,-13.701171875,45.1015625,14.0,DOWN
19674.05078125,19683.05078125,19669.0,19678.849609375,19678.849609375,0,2023,7,15,25,Tuesday,19683.05078125,19669.0,14.05078125,-4.798828125,9.0,9.849609375,DOWN
19733.349609375,19819.099609375,19716.75,19815.69921875,19815.69921875,0,2023,7,9,26,Wednesday,19819.099609375,19716.75,102.349609375,-82.349609375,85.75,98.94921875,DOWN
19815.849609375,19825.099609375,19796.400390625,19804.400390625,19804.400390625,0,2023,7,10,26,Wednesday,19825.099609375,19796.400390625,28.69921875,11.44921875,9.25,8.0,UP
19804.849609375,19817.80078125,19788.25,19812.400390625,19812.400390625,0,2023,7,11,26,Wednesday,19817.80078125,19788.25,29.55078125,-7.55078125,12.951171875,24.150390625,DOWN
19812.5,19819.05078125,19777.900390625,19790.94921875,19790.94921875,0,2023,7,12,26,Wednesday,19819.05078125,19777.900390625,41.150390625,21.55078125,6.55078125,13.048828125,UP
19790.25,19811.349609375,19788.19921875,19792.69921875,19792.69921875,0,2023,7,13,26,Wednesday,19811.349609375,19788.19921875,23.150390625,-2.44921875,21.099609375,4.5,DOWN
19791.849609375,19824.900390625,19747.400390625,19784.69921875,19784.69921875,0,2023,7,14,26,Wednesday,19824.900390625,19747.400390625,77.5,7.150390625,33.05078125,37.298828125,UP
19784.349609375,19785.75,19769.400390625,19773.099609375,19773.099609375,0,2023,7,15,26,Wednesday,19785.75,19769.400390625,16.349609375,11.25,1.400390625,3.69921875,UP
19850.900390625,19867.5,19798.80078125,19806.650390625,19806.650390625,0,2023,7,9,27,Thursday,19867.5,19798.80078125,68.69921875,44.25,16.599609375,7.849609375,UP
19807.30078125,19820.599609375,19778.69921875,19780.599609375,19780.599609375,0,2023,7,10,27,Thursday,19820.599609375,19778.69921875,41.900390625,26.701171875,13.298828125,1.900390625,UP
19781.05078125,19781.05078125,19719.099609375,19740.05078125,19740.05078125,0,2023,7,11,27,Thursday,19781.05078125,19719.099609375,61.951171875,41.0,0.0,20.951171875,UP
19739.80078125,19745.80078125,19699.099609375,19731.25,19731.25,0,2023,7,12,27,Thursday,19745.80078125,19699.099609375,46.701171875,8.55078125,6.0,32.150390625,UP
19731.80078125,19746.0,19681.94921875,19696.099609375,19696.099609375,0,2023,7,13,27,Thursday,19746.0,19681.94921875,64.05078125,35.701171875,14.19921875,14.150390625,UP
19697.849609375,19705.94921875,19603.849609375,19664.69921875,19664.69921875,0,2023,7,14,27,Thursday,19705.94921875,19603.849609375,102.099609375,33.150390625,8.099609375,60.849609375,UP
19664.650390625,19708.650390625,19657.19921875,19700.19921875,19700.19921875,0,2023,7,15,27,Thursday,19708.650390625,19657.19921875,51.451171875,-35.548828125,44.0,43.0,DOWN
19659.75,19692.05078125,19599.44921875,19618.5,19618.5,0,2023,7,9,28,Friday,19692.05078125,19599.44921875,92.6015625,41.25,32.30078125,19.05078125,UP
19618.650390625,19642.25,19596.05078125,19607.69921875,19607.69921875,0,2023,7,10,28,Friday,19642.25,19596.05078125,46.19921875,10.951171875,23.599609375,11.6484375,UP
19607.5,19616.30078125,19573.849609375,19579.94921875,19579.94921875,0,2023,7,11,28,Friday,19616.30078125,19573.849609375,42.451171875,27.55078125,8.80078125,6.099609375,UP
19579.599609375,19611.19921875,19565.25,19607.75,19607.75,0,2023,7,12,28,Friday,19611.19921875,19565.25,45.94921875,-28.150390625,31.599609375,42.5,DOWN
19608.05078125,19608.05078125,19563.599609375,19597.44921875,19597.44921875,0,2023,7,13,28,Friday,19608.05078125,19563.599609375,44.451171875,10.6015625,0.0,33.849609375,UP
19597.69921875,19663.55078125,19581.599609375,19651.80078125,19651.80078125,0,2023,7,14,28,Friday,19663.55078125,19581.599609375,81.951171875,-54.1015625,65.8515625,70.201171875,DOWN
19650.94921875,19656.25,19634.0,19638.0,19638.0,0,2023,7,15,28,Friday,19656.25,19634.0,22.25,12.94921875,5.30078125,4.0,UP
19666.349609375,19676.05078125,19599.150390625,19672.94921875,19672.94921875,0,2023,7,9,31,Monday,19676.05078125,19599.150390625,76.900390625,-6.599609375,9.701171875,73.798828125,DOWN
19673.150390625,19699.19921875,19660.0,19693.5,19693.5,0,2023,7,10,31,Monday,19699.19921875,19660.0,39.19921875,-20.349609375,26.048828125,33.5,DOWN
19692.94921875,19719.69921875,19686.150390625,19707.599609375,19707.599609375,0,2023,7,11,31,Monday,19719.69921875,19686.150390625,33.548828125,-14.650390625,26.75,21.44921875,DOWN
19708.099609375,19711.44921875,19674.25,19700.55078125,19700.55078125,0,2023,7,12,31,Monday,19711.44921875,19674.25,37.19921875,7.548828125,3.349609375,26.30078125,UP
19700.30078125,19726.900390625,19696.849609375,19703.599609375,19703.599609375,0,2023,7,13,31,Monday,19726.900390625,19696.849609375,30.05078125,-3.298828125,26.599609375,6.75,DOWN
19703.80078125,19767.25,19703.25,19760.0,19760.0,0,2023,7,14,31,Monday,19767.25,19703.25,64.0,-56.19921875,63.44921875,56.75,DOWN
19759.75,19772.25,19737.5,19740.75,19740.75,0,2023,7,15,31,Monday,19772.25,19737.5,34.75,19.0,12.5,3.25,UP
19784.0,19793.69921875,19750.900390625,19779.55078125,19779.55078125,0,2023,8,9,1,Tuesday,19793.69921875,19750.900390625,42.798828125,4.44921875,9.69921875,28.650390625,UP
19780.25,19782.099609375,19715.05078125,19730.400390625,19730.400390625,0,2023,8,10,1,Tuesday,19782.099609375,19715.05078125,67.048828125,49.849609375,1.849609375,15.349609375,UP
19730.900390625,19753.400390625,19722.150390625,19729.30078125,19729.30078125,0,2023,8,11,1,Tuesday,19753.400390625,19722.150390625,31.25,1.599609375,22.5,7.150390625,UP
19728.19921875,19738.0,19704.849609375,19738.0,19738.0,0,2023,8,12,1,Tuesday,19738.0,19704.849609375,33.150390625,-9.80078125,9.80078125,33.150390625,DOWN
19738.900390625,19765.75,19730.650390625,19737.55078125,19737.55078125,0,2023,8,13,1,Tuesday,19765.75,19730.650390625,35.099609375,1.349609375,26.849609375,6.900390625,UP
19737.80078125,19762.80078125,19721.05078125,19736.150390625,19736.150390625,0,2023,8,14,1,Tuesday,19762.80078125,19721.05078125,41.75,1.650390625,25.0,15.099609375,UP
19735.80078125,19742.69921875,19727.400390625,19736.099609375,19736.099609375,0,2023,8,15,1,Tuesday,19742.69921875,19727.400390625,15.298828125,-0.298828125,6.8984375,8.69921875,DOWN
19655.400390625,19673.400390625,19609.099609375,19610.69921875,19610.69921875,0,2023,8,9,2,Wednesday,19673.400390625,19609.099609375,64.30078125,44.701171875,18.0,1.599609375,UP
19609.55078125,19614.150390625,19524.599609375,19555.05078125,19555.05078125,0,2023,8,10,2,Wednesday,19614.150390625,19524.599609375,89.55078125,54.5,4.599609375,30.451171875,UP
19555.44921875,19558.0,19517.900390625,19540.55078125,19540.55078125,0,2023,8,11,2,Wednesday,19558.0,19517.900390625,40.099609375,14.8984375,2.55078125,22.650390625,UP
19540.19921875,19556.900390625,19511.19921875,19512.05078125,19512.05078125,0,2023,8,12,2,Wednesday,19556.900390625,19511.19921875,45.701171875,28.1484375,16.701171875,0.8515625,UP
19511.650390625,19512.5,19424.69921875,19429.849609375,19429.849609375,0,2023,8,13,2,Wednesday,19512.5,19424.69921875,87.80078125,81.80078125,0.849609375,5.150390625,UP
19429.94921875,19543.25,19425.099609375,19542.599609375,19542.599609375,0,2023,8,14,2,Wednesday,19543.25,19425.099609375,118.150390625,-112.650390625,113.30078125,117.5,DOWN
19542.5,19545.650390625,19514.44921875,19514.80078125,19514.80078125,0,2023,8,15,2,Wednesday,19545.650390625,19514.44921875,31.201171875,27.69921875,3.150390625,0.3515625,UP
19463.75,19536.80078125,19439.25,19479.80078125,19479.80078125,0,2023,8,9,3,Thursday,19536.80078125,19439.25,97.55078125,-16.05078125,73.05078125,40.55078125,DOWN
19481.44921875,19515.80078125,19462.5,19499.400390625,19499.400390625,0,2023,8,10,3,Thursday,19515.80078125,19462.5,53.30078125,-17.951171875,34.3515625,36.900390625,DOWN
19498.80078125,19506.80078125,19458.44921875,19458.55078125,19458.55078125,0,2023,8,11,3,Thursday,19506.80078125,19458.44921875,48.3515625,40.25,8.0,0.1015625,UP
19458.94921875,19458.94921875,19345.650390625,19359.44921875,19359.44921875,0,2023,8,12,3,Thursday,19458.94921875,19345.650390625,113.298828125,99.5,0.0,13.798828125,UP
19359.650390625,19366.650390625,19297.849609375,19310.900390625,19310.900390625,0,2023,8,13,3,Thursday,19366.650390625,19297.849609375,68.80078125,48.75,7.0,13.05078125,UP
19311.400390625,19390.099609375,19303.25,19390.099609375,19390.099609375,0,2023,8,14,3,Thursday,19390.099609375,19303.25,86.849609375,-78.69921875,78.69921875,86.849609375,DOWN
19389.55078125,19406.5,19386.44921875,19394.44921875,19394.44921875,0,2023,8,15,3,Thursday,19406.5,19386.44921875,20.05078125,-4.8984375,16.94921875,8.0,DOWN
19462.80078125,19498.099609375,19436.44921875,19478.400390625,19478.400390625,0,2023,8,9,4,Friday,19498.099609375,19436.44921875,61.650390625,-15.599609375,35.298828125,41.951171875,DOWN
19479.05078125,19490.94921875,19439.69921875,19471.650390625,19471.650390625,0,2023,8,10,4,Friday,19490.94921875,19439.69921875,51.25,7.400390625,11.8984375,31.951171875,UP
19472.5,19531.69921875,19469.849609375,19525.650390625,19525.650390625,0,2023,8,11,4,Friday,19531.69921875,19469.849609375,61.849609375,-53.150390625,59.19921875,55.80078125,DOWN
19526.849609375,19538.44921875,19493.25,19514.94921875,19514.94921875,0,2023,8,12,4,Friday,19538.44921875,19493.25,45.19921875,11.900390625,11.599609375,21.69921875,UP
19515.44921875,19524.5,19450.69921875,19482.44921875,19482.44921875,0,2023,8,13,4,Friday,19524.5,19450.69921875,73.80078125,33.0,9.05078125,31.75,UP
19482.44921875,19532.25,19464.44921875,19530.900390625,19530.900390625,0,2023,8,14,4,Friday,19532.25,19464.44921875,67.80078125,-48.451171875,49.80078125,66.451171875,DOWN
19531.650390625,19537.650390625,19507.150390625,19510.05078125,19510.05078125,0,2023,8,15,4,Friday,19537.650390625,19507.150390625,30.5,21.599609375,6.0,2.900390625,UP
19576.849609375,19582.44921875,19525.55078125,19565.349609375,19565.349609375,0,2023,8,9,7,Monday,19582.44921875,19525.55078125,56.8984375,11.5,5.599609375,39.798828125,UP
19566.05078125,19585.349609375,19532.349609375,19538.19921875,19538.19921875,0,2023,8,10,7,Monday,19585.349609375,19532.349609375,53.0,27.8515625,19.298828125,5.849609375,UP
19537.30078125,19554.599609375,19529.099609375,19535.25,19535.25,0,2023,8,11,7,Monday,19554.599609375,19529.099609375,25.5,2.05078125,17.298828125,6.150390625,UP
19535.900390625,19593.94921875,19532.599609375,19584.55078125,19584.55078125,0,2023,8,12,7,Monday,19593.94921875,19532.599609375,61.349609375,-48.650390625,58.048828125,51.951171875,DOWN
19584.849609375,19619.849609375,19576.900390625,19585.69921875,19585.69921875,0,2023,8,13,7,Monday,19619.849609375,19576.900390625,42.94921875,-0.849609375,35.0,8.798828125,DOWN
19585.900390625,19607.650390625,19572.75,19598.099609375,19598.099609375,0,2023,8,14,7,Monday,19607.650390625,19572.75,34.900390625,-12.19921875,21.75,25.349609375,DOWN
19598.0,19605.0,19592.94921875,19597.94921875,19597.94921875,0,2023,8,15,7,Monday,19605.0,19592.94921875,12.05078125,0.05078125,7.0,5.0,UP
19627.19921875,19631.55078125,19576.599609375,19590.5,19590.5,0,2023,8,9,8,Tuesday,19631.55078125,19576.599609375,54.951171875,36.69921875,4.3515625,13.900390625,UP
19590.400390625,19610.849609375,19559.849609375,19560.849609375,19560.849609375,0,2023,8,10,8,Tuesday,19610.849609375,19559.849609375,51.0,29.55078125,20.44921875,1.0,UP
19560.94921875,19576.099609375,19533.44921875,19575.5,19575.5,0,2023,8,11,8,Tuesday,19576.099609375,19533.44921875,42.650390625,-14.55078125,15.150390625,42.05078125,DOWN
19575.0,19580.099609375,19557.30078125,19579.55078125,19579.55078125,0,2023,8,12,8,Tuesday,19580.099609375,19557.30078125,22.798828125,-4.55078125,5.099609375,22.25,DOWN
19579.849609375,19588.0,19566.349609375,19576.599609375,19576.599609375,0,2023,8,13,8,Tuesday,19588.0,19566.349609375,21.650390625,3.25,8.150390625,10.25,UP
19576.69921875,19597.25,19552.349609375,19566.099609375,19566.099609375,0,2023,8,14,8,Tuesday,19597.25,19552.349609375,44.900390625,10.599609375,20.55078125,13.75,UP
19566.5,19576.69921875,19564.80078125,19570.80078125,19570.80078125,0,2023,8,15,8,Tuesday,19576.69921875,19564.80078125,11.8984375,-4.30078125,10.19921875,6.0,DOWN
19578.80078125,19578.80078125,19496.650390625,19508.80078125,19508.80078125,0,2023,8,9,9,Wednesday,19578.80078125,19496.650390625,82.150390625,70.0,0.0,12.150390625,UP
19508.80078125,19509.80078125,19468.25,19480.19921875,19480.19921875,0,2023,8,10,9,Wednesday,19509.80078125,19468.25,41.55078125,28.6015625,1.0,11.94921875,UP
19479.05078125,19492.099609375,19474.55078125,19489.05078125,19489.05078125,0,2023,8,11,9,Wednesday,19492.099609375,19474.55078125,17.548828125,-10.0,13.048828125,14.5,DOWN
19487.80078125,19510.900390625,19478.650390625,19505.650390625,19505.650390625,0,2023,8,12,9,Wednesday,19510.900390625,19478.650390625,32.25,-17.849609375,23.099609375,27.0,DOWN
19504.75,19529.55078125,19489.0,19527.94921875,19527.94921875,0,2023,8,13,9,Wednesday,19529.55078125,19489.0,40.55078125,-23.19921875,24.80078125,38.94921875,DOWN
19527.099609375,19641.05078125,19517.599609375,19639.0,19639.0,0,2023,8,14,9,Wednesday,19641.05078125,19517.599609375,123.451171875,-111.900390625,113.951171875,121.400390625,DOWN
19638.599609375,19645.19921875,19623.55078125,19630.94921875,19630.94921875,0,2023,8,15,9,Wednesday,19645.19921875,19623.55078125,21.6484375,7.650390625,6.599609375,7.3984375,UP
19605.55078125,19621.94921875,19568.349609375,19617.80078125,19617.80078125,0,2023,8,9,10,Thursday,19621.94921875,19568.349609375,53.599609375,-12.25,16.3984375,49.451171875,DOWN
19617.349609375,19621.94921875,19496.30078125,19534.599609375,19534.599609375,0,2023,8,10,10,Thursday,19621.94921875,19496.30078125,125.6484375,82.75,4.599609375,38.298828125,UP
19533.80078125,19581.75,19529.349609375,19551.150390625,19551.150390625,0,2023,8,11,10,Thursday,19581.75,19529.349609375,52.400390625,-17.349609375,47.94921875,21.80078125,DOWN
19550.55078125,19588.19921875,19542.900390625,19585.0,19585.0,0,2023,8,12,10,Thursday,19588.19921875,19542.900390625,45.298828125,-34.44921875,37.6484375,42.099609375,DOWN
19586.05078125,19599.0,19503.099609375,19543.75,19543.75,0,2023,8,13,10,Thursday,19599.0,19503.099609375,95.900390625,42.30078125,12.94921875,40.650390625,UP
19543.55078125,19558.19921875,19517.94921875,19545.94921875,19545.94921875,0,2023,8,14,10,Thursday,19558.19921875,19517.94921875,40.25,-2.3984375,14.6484375,28.0,DOWN
19546.349609375,19554.75,19535.30078125,19549.19921875,19549.19921875,0,2023,8,15,10,Thursday,19554.75,19535.30078125,19.44921875,-2.849609375,8.400390625,13.8984375,DOWN
19554.25,19555.150390625,19453.349609375,19459.599609375,19459.599609375,0,2023,8,9,11,Friday,19555.150390625,19453.349609375,101.80078125,94.650390625,0.900390625,6.25,UP
19459.44921875,19479.05078125,19442.0,19463.94921875,19463.94921875,0,2023,8,10,11,Friday,19479.05078125,19442.0,37.05078125,-4.5,19.6015625,21.94921875,DOWN
19463.349609375,19472.5,19435.25,19449.94921875,19449.94921875,0,2023,8,11,11,Friday,19472.5,19435.25,37.25,13.400390625,9.150390625,14.69921875,UP
19449.349609375,19488.30078125,19436.25,19482.19921875,19482.19921875,0,2023,8,12,11,Friday,19488.30078125,19436.25,52.05078125,-32.849609375,38.951171875,45.94921875,DOWN
19482.599609375,19492.650390625,19457.349609375,19470.69921875,19470.69921875,0,2023,8,13,11,Friday,19492.650390625,19457.349609375,35.30078125,11.900390625,10.05078125,13.349609375,UP
19470.80078125,19486.0,19415.150390625,19415.849609375,19415.849609375,0,2023,8,14,11,Friday,19486.0,19415.150390625,70.849609375,54.951171875,15.19921875,0.69921875,UP
19415.900390625,19439.099609375,19413.80078125,19424.25,19424.25,0,2023,8,15,11,Friday,19439.099609375,19413.80078125,25.298828125,-8.349609375,23.19921875,10.44921875,DOWN
19383.94921875,19389.80078125,19258.19921875,19319.80078125,19319.80078125,0,2023,8,9,14,Monday,19389.80078125,19258.19921875,131.6015625,64.1484375,5.8515625,61.6015625,UP
19320.5,19323.55078125,19301.0,19316.44921875,19316.44921875,0,2023,8,10,14,Monday,19323.55078125,19301.0,22.55078125,4.05078125,3.05078125,15.44921875,UP
19317.05078125,19379.80078125,19316.0,19379.0,19379.0,0,2023,8,11,14,Monday,19379.80078125,19316.0,63.80078125,-61.94921875,62.75,63.0,DOWN
19379.80078125,19385.349609375,19345.94921875,19362.150390625,19362.150390625,0,2023,8,12,14,Monday,19385.349609375,19345.94921875,39.400390625,17.650390625,5.548828125,16.201171875,UP
19361.75,19434.150390625,19351.599609375,19430.349609375,19430.349609375,0,2023,8,13,14,Monday,19434.150390625,19351.599609375,82.55078125,-68.599609375,72.400390625,78.75,DOWN
19429.849609375,19465.30078125,19407.05078125,19430.94921875,19430.94921875,0,2023,8,14,14,Monday,19465.30078125,19407.05078125,58.25,-1.099609375,35.451171875,23.8984375,DOWN
19431.150390625,19437.099609375,19408.400390625,19413.650390625,19413.650390625,0,2023,8,15,14,Monday,19437.099609375,19408.400390625,28.69921875,17.5,5.94921875,5.25,UP
19369.0,19384.349609375,19319.25,19377.94921875,19377.94921875,0,2023,8,9,16,Wednesday,19384.349609375,19319.25,65.099609375,-8.94921875,15.349609375,58.69921875,DOWN
19378.150390625,19407.69921875,19376.0,19378.900390625,19378.900390625,0,2023,8,10,16,Wednesday,19407.69921875,19376.0,31.69921875,-0.75,29.548828125,2.900390625,DOWN
19378.599609375,19394.349609375,19359.900390625,19387.19921875,19387.19921875,0,2023,8,11,16,Wednesday,19394.349609375,19359.900390625,34.44921875,-8.599609375,15.75,27.298828125,DOWN
19388.150390625,19426.900390625,19379.69921875,19425.599609375,19425.599609375,0,2023,8,12,16,Wednesday,19426.900390625,19379.69921875,47.201171875,-37.44921875,38.75,45.900390625,DOWN
19425.150390625,19438.05078125,19413.75,19422.900390625,19422.900390625,0,2023,8,13,16,Wednesday,19438.05078125,19413.75,24.30078125,2.25,12.900390625,9.150390625,UP
19423.05078125,19482.099609375,19416.94921875,19461.75,19461.75,0,2023,8,14,16,Wednesday,19482.099609375,19416.94921875,65.150390625,-38.69921875,59.048828125,44.80078125,DOWN
19462.55078125,19473.349609375,19442.349609375,19447.0,19447.0,0,2023,8,15,16,Wednesday,19473.349609375,19442.349609375,31.0,15.55078125,10.798828125,4.650390625,UP
19450.55078125,19455.5,19377.55078125,19399.30078125,19399.30078125,0,2023,8,9,17,Thursday,19455.5,19377.55078125,77.94921875,51.25,4.94921875,21.75,UP
19398.94921875,19415.25,19385.44921875,19400.44921875,19400.44921875,0,2023,8,10,17,Thursday,19415.25,19385.44921875,29.80078125,-1.5,16.30078125,15.0,DOWN
19401.05078125,19401.05078125,19344.25,19356.099609375,19356.099609375,0,2023,8,11,17,Thursday,19401.05078125,19344.25,56.80078125,44.951171875,0.0,11.849609375,UP
19355.849609375,19364.69921875,19326.650390625,19329.94921875,19329.94921875,0,2023,8,12,17,Thursday,19364.69921875,19326.650390625,38.048828125,25.900390625,8.849609375,3.298828125,UP
19329.55078125,19372.80078125,19327.349609375,19364.099609375,19364.099609375,0,2023,8,13,17,Thursday,19372.80078125,19327.349609375,45.451171875,-34.548828125,43.25,36.75,DOWN
19363.5,19387.349609375,19346.150390625,19362.19921875,19362.19921875,0,2023,8,14,17,Thursday,19387.349609375,19346.150390625,41.19921875,1.30078125,23.849609375,16.048828125,UP
19361.94921875,19366.05078125,19342.599609375,19346.19921875,19346.19921875,0,2023,8,15,17,Thursday,19366.05078125,19342.599609375,23.451171875,15.75,4.1015625,3.599609375,UP
19301.75,19329.650390625,19258.55078125,19266.349609375,19266.349609375,0,2023,8,9,18,Friday,19329.650390625,19258.55078125,71.099609375,35.400390625,27.900390625,7.798828125,UP
19265.75,19286.94921875,19253.599609375,19276.650390625,19276.650390625,0,2023,8,10,18,Friday,19286.94921875,19253.599609375,33.349609375,-10.900390625,21.19921875,23.05078125,DOWN
19276.94921875,19315.75,19271.849609375,19304.55078125,19304.55078125,0,2023,8,11,18,Friday,19315.75,19271.849609375,43.900390625,-27.6015625,38.80078125,32.701171875,DOWN
19305.150390625,19307.25,19266.650390625,19268.55078125,19268.55078125,0,2023,8,12,18,Friday,19307.25,19266.650390625,40.599609375,36.599609375,2.099609375,1.900390625,UP
19269.0,19356.69921875,19260.349609375,19353.80078125,19353.80078125,0,2023,8,13,18,Friday,19356.69921875,19260.349609375,96.349609375,-84.80078125,87.69921875,93.451171875,DOWN
19353.349609375,19373.44921875,19306.5,19316.349609375,19316.349609375,0,2023,8,14,18,Friday,19373.44921875,19306.5,66.94921875,37.0,20.099609375,9.849609375,UP
19316.75,19316.75,19277.0,19281.5,19281.5,0,2023,8,15,18,Friday,19316.75,19277.0,39.75,35.25,0.0,4.5,UP
19320.650390625,19367.55078125,19296.55078125,19303.849609375,19303.849609375,0,2023,8,9,21,Monday,19367.55078125,19296.55078125,71.0,16.80078125,46.900390625,7.298828125,UP
19302.75,19379.650390625,19301.19921875,19374.400390625,19374.400390625,0,2023,8,10,21,Monday,19379.650390625,19301.19921875,78.451171875,-71.650390625,76.900390625,73.201171875,DOWN
19374.400390625,19388.400390625,19357.5,19373.30078125,19373.30078125,0,2023,8,11,21,Monday,19388.400390625,19357.5,30.900390625,1.099609375,14.0,15.80078125,UP
19373.55078125,19407.44921875,19369.650390625,19403.25,19403.25,0,2023,8,12,21,Monday,19407.44921875,19369.650390625,37.798828125,-29.69921875,33.8984375,33.599609375,DOWN
19403.650390625,19414.900390625,19384.80078125,19389.400390625,19389.400390625,0,2023,8,13,21,Monday,19414.900390625,19384.80078125,30.099609375,14.25,11.25,4.599609375,UP
19389.80078125,19425.400390625,19386.75,19397.80078125,19397.80078125,0,2023,8,14,21,Monday,19425.400390625,19386.75,38.650390625,-8.0,35.599609375,11.05078125,DOWN
19396.650390625,19397.75,19376.44921875,19380.150390625,19380.150390625,0,2023,8,15,21,Monday,19397.75,19376.44921875,21.30078125,16.5,1.099609375,3.701171875,UP
19417.099609375,19443.05078125,19382.19921875,19400.599609375,19400.599609375,0,2023,8,9,22,Tuesday,19443.05078125,19382.19921875,60.8515625,16.5,25.951171875,18.400390625,UP
19401.19921875,19425.900390625,19401.19921875,19414.94921875,19414.94921875,0,2023,8,10,22,Tuesday,19425.900390625,19401.19921875,24.701171875,-13.75,24.701171875,13.75,DOWN
19415.75,19440.44921875,19410.150390625,19431.80078125,19431.80078125,0,2023,8,11,22,Tuesday,19440.44921875,19410.150390625,30.298828125,-16.05078125,24.69921875,21.650390625,DOWN
19432.94921875,19434.94921875,19413.69921875,19424.150390625,19424.150390625,0,2023,8,12,22,Tuesday,19434.94921875,19413.69921875,21.25,8.798828125,2.0,10.451171875,UP
19424.44921875,19430.650390625,19399.80078125,19413.94921875,19413.94921875,0,2023,8,13,22,Tuesday,19430.650390625,19399.80078125,30.849609375,10.5,6.201171875,14.1484375,UP
19413.19921875,19417.400390625,19382.25,19391.44921875,19391.44921875,0,2023,8,14,22,Tuesday,19417.400390625,19382.25,35.150390625,21.75,4.201171875,9.19921875,UP
19390.650390625,19406.400390625,19384.94921875,19390.05078125,19390.05078125,0,2023,8,15,22,Tuesday,19406.400390625,19384.94921875,21.451171875,0.599609375,15.75,5.1015625,UP
19439.19921875,19441.599609375,19366.849609375,19388.30078125,19388.30078125,0,2023,8,9,23,Wednesday,19441.599609375,19366.849609375,74.75,50.8984375,2.400390625,21.451171875,UP
19388.19921875,19412.650390625,19370.349609375,19408.5,19408.5,0,2023,8,10,23,Wednesday,19412.650390625,19370.349609375,42.30078125,-20.30078125,24.451171875,38.150390625,DOWN
19409.30078125,19430.55078125,19406.349609375,19421.94921875,19421.94921875,0,2023,8,11,23,Wednesday,19430.55078125,19406.349609375,24.201171875,-12.6484375,21.25,15.599609375,DOWN
19422.650390625,19461.05078125,19417.650390625,19439.44921875,19439.44921875,0,2023,8,12,23,Wednesday,19461.05078125,19417.650390625,43.400390625,-16.798828125,38.400390625,21.798828125,DOWN
19439.650390625,19471.44921875,19433.150390625,19461.099609375,19461.099609375,0,2023,8,13,23,Wednesday,19471.44921875,19433.150390625,38.298828125,-21.44921875,31.798828125,27.94921875,DOWN
19461.5,19467.05078125,19437.0,19442.75,19442.75,0,2023,8,14,23,Wednesday,19467.05078125,19437.0,30.05078125,18.75,5.55078125,5.75,UP
19443.400390625,19448.900390625,19436.25,19442.30078125,19442.30078125,0,2023,8,15,23,Wednesday,19448.900390625,19436.25,12.650390625,1.099609375,5.5,6.05078125,UP
19535.150390625,19584.0,19510.150390625,19562.099609375,19562.099609375,0,2023,8,9,24,Thursday,19584.0,19510.150390625,73.849609375,-26.94921875,48.849609375,51.94921875,DOWN
19562.94921875,19566.75,19479.900390625,19487.05078125,19487.05078125,0,2023,8,10,24,Thursday,19566.75,19479.900390625,86.849609375,75.8984375,3.80078125,7.150390625,UP
