product_symbol,price,size,timestamp,buyer_role
C-ETH-3780-010624,13.20000000,10,2024-06-01 04:35:02.525097,maker
P-ETH-3740-030624,26.50000000,100,2024-06-01 04:35:15.323992,maker
C-ETH-3860-030624,18.10000000,75,2024-06-01 04:36:15.846779,taker
C-ETH-4040-010624,0.09000000,372,2024-06-01 04:40:36.711742,taker
C-ETH-3780-010624,15.00000000,19,2024-06-01 04:40:53.028689,maker
C-ETH-3900-010624,0.40000000,18,2024-06-01 04:45:36.678954,taker
P-ETH-3600-010624,0.30000000,19,2024-06-01 04:45:36.681911,taker
P-ETH-3740-010624,1.40000000,8,2024-06-01 04:46:12.980923,maker
P-ETH-3780-010624,12.50000000,20,2024-06-01 04:47:34.680595,taker
C-ETH-3760-010624,26.00000000,18,2024-06-01 04:47:43.383099,taker
P-ETH-3800-020624,34.70000000,250,2024-06-01 04:48:57.363678,taker
C-ETH-3780-020624,25.00000000,50,2024-06-01 04:49:37.236012,taker
P-ETH-3800-010624,25.00000000,100,2024-06-01 04:49:37.255271,maker
P-ETH-3800-010624,25.00000000,100,2024-06-01 04:49:37.255342,maker
P-ETH-3760-010624,6.10000000,15,2024-06-01 04:49:39.668467,taker
C-ETH-3780-010624,15.00000000,50,2024-06-01 04:49:47.110674,taker
C-ETH-3800-010624,8.10000000,20,2024-06-01 04:50:06.320619,taker
C-ETH-3740-010624,46.70000000,1,2024-06-01 04:50:09.937163,taker
C-ETH-3780-010624,15.00000000,50,2024-06-01 04:50:20.257029,taker
C-ETH-3820-010624,3.30000000,6,2024-06-01 04:50:59.716242,taker
C-ETH-3780-010624,15.60000000,100,2024-06-01 04:51:35.023387,maker
P-ETH-3600-030624,2.80000000,1000,2024-06-01 04:51:52.471461,maker
P-ETH-3800-010624,22.00000000,30,2024-06-01 04:52:16.237594,maker
P-ETH-3800-010624,22.00000000,70,2024-06-01 04:53:26.619976,taker
C-ETH-3900-010624,0.02000000,30,2024-06-01 04:54:44.133192,maker
C-ETH-3700-010624,83.10000000,17,2024-06-01 04:56:12.523840,maker
C-ETH-3780-010624,17.30000000,22,2024-06-01 04:57:17.843818,taker
P-ETH-3840-010624,54.50000000,18,2024-06-01 04:57:39.367990,maker
C-ETH-5200-280624,21.30000000,1,2024-06-01 04:58:59.032174,maker
P-ETH-3600-020624,0.50000000,600,2024-06-01 04:59:34.059091,taker
C-ETH-3920-020624,0.80000000,600,2024-06-01 04:59:45.860533,taker
P-ETH-3760-010624,5.40000000,1,2024-06-01 05:00:48.600101,taker
P-ETH-3740-010624,2.00000000,1,2024-06-01 05:01:01.660715,taker
P-ETH-3780-010624,10.00000000,1,2024-06-01 05:01:30.459325,maker
P-ETH-3760-010624,5.80000000,4,2024-06-01 05:02:28.288063,taker
P-ETH-3780-010624,11.30000000,1,2024-06-01 05:03:29.812475,maker
P-ETH-3640-030624,5.00000000,9,2024-06-01 05:03:55.944092,maker
P-ETH-3640-030624,5.00000000,491,2024-06-01 05:03:55.944143,maker
C-ETH-5200-260724,85.00000000,170,2024-06-01 05:08:17.999903,maker
P-ETH-3820-010624,39.00000000,50,2024-06-01 05:14:09.023845,maker
P-ETH-3780-020624,20.00000000,100,2024-06-01 05:15:10.242231,maker
C-ETH-4300-070624,11.00000000,200,2024-06-01 05:15:10.298426,taker
C-ETH-3780-010624,16.00000000,50,2024-06-01 05:15:21.227574,maker
C-ETH-4000-020624,0.50000000,76,2024-06-01 05:15:30.223761,taker
P-ETH-3800-030624,53.50000000,15,2024-06-01 05:18:10.583618,taker
C-ETH-4000-070624,44.10000000,20,2024-06-01 05:18:24.475964,maker
C-ETH-3700-010624,83.50000000,18,2024-06-01 05:19:35.988936,taker
C-ETH-5200-260724,85.00000000,13,2024-06-01 05:21:17.219354,maker
C-ETH-3780-010624,14.40000000,400,2024-06-01 05:21:55.739170,maker
P-ETH-3840-010624,54.90000000,21,2024-06-01 05:22:26.503736,maker
C-ETH-4400-140624,34.10000000,100,2024-06-01 05:23:15.914117,taker
P-ETH-3000-280624,27.00000000,300,2024-06-01 05:23:20.770130,taker
P-ETH-3600-020624,0.50000000,4,2024-06-01 05:24:39.948165,taker
P-ETH-3650-070624,50.80000000,20,2024-06-01 05:26:41.424271,taker
P-ETH-3650-070624,50.80000000,20,2024-06-01 05:27:05.464371,taker
P-ETH-3600-010624,0.30000000,14,2024-06-01 05:27:08.120850,taker
C-ETH-3840-010624,1.00000000,549,2024-06-01 05:27:21.952421,maker
P-ETH-3600-010624,0.01000000,14,2024-06-01 05:29:03.468180,maker
C-ETH-3820-010624,2.45000000,100,2024-06-01 05:29:16.853186,maker
C-ETH-3760-010624,27.80000000,3,2024-06-01 05:29:23.680053,maker
P-ETH-3800-010624,25.40000000,18,2024-06-01 05:30:02.765503,taker
P-ETH-3500-070624,19.90000000,2,2024-06-01 05:32:31.513280,maker
C-ETH-3840-010624,0.90000000,503,2024-06-01 05:32:32.899180,taker
P-ETH-3720-010624,0.80000000,28,2024-06-01 05:33:22.300740,taker
C-ETH-3840-010624,1.00000000,1,2024-06-01 05:33:56.923713,taker
C-ETH-3840-010624,1.00000000,29,2024-06-01 05:34:06.659485,taker
C-ETH-3760-010624,29.30000000,262,2024-06-01 05:35:18.340308,taker
P-ETH-3780-020624,18.40000000,170,2024-06-01 05:36:30.366577,maker
P-ETH-3800-010624,20.70000000,7,2024-06-01 05:37:10.872099,maker
C-ETH-4040-030624,2.30000000,447,2024-06-01 05:40:33.288600,taker
P-ETH-3820-020624,42.50000000,131,2024-06-01 05:40:35.270541,maker
C-ETH-3780-010624,19.20000000,10,2024-06-01 05:40:41.335559,taker
P-ETH-3700-070624,68.70000000,16,2024-06-01 05:41:13.508060,taker
C-ETH-3780-020624,28.00000000,50,2024-06-01 05:41:16.754421,taker
C-ETH-3920-030624,9.00000000,200,2024-06-01 05:41:39.843109,taker
C-ETH-3760-010624,32.00000000,130,2024-06-01 05:41:39.858253,taker
C-ETH-3800-010624,9.90000000,12,2024-06-01 05:42:29.316334,taker
P-ETH-3780-010624,9.30000000,1,2024-06-01 05:42:56.843939,taker
C-ETH-4040-010624,0.09000000,337,2024-06-01 05:43:46.036366,taker
P-ETH-3800-030624,49.00000000,15,2024-06-01 05:43:58.697528,maker
P-ETH-3840-010624,50.70000000,21,2024-06-01 05:44:19.710223,taker
P-ETH-3800-010624,18.80000000,100,2024-06-01 05:44:47.954864,taker
C-ETH-3600-010624,190.00000000,500,2024-06-01 05:45:33.387827,taker
C-ETH-3760-010624,34.50000000,112,2024-06-01 05:45:33.426549,taker
C-ETH-3780-010624,20.00000000,42,2024-06-01 05:45:47.205000,taker
C-ETH-3780-010624,22.50000000,20,2024-06-01 05:46:07.965055,maker
P-ETH-3760-020624,8.40000000,5,2024-06-01 05:46:30.612268,maker
P-ETH-3780-010624,6.40000000,369,2024-06-01 05:46:38.175726,maker
P-ETH-3780-010624,8.10000000,369,2024-06-01 05:47:48.731586,taker
C-ETH-3780-020624,29.60000000,100,2024-06-01 05:48:08.942017,maker
C-ETH-3760-010624,36.00000000,18,2024-06-01 05:48:26.881085,maker
C-ETH-3780-010624,18.00000000,1,2024-06-01 05:49:25.955871,maker
C-ETH-3780-010624,18.00000000,9,2024-06-01 05:49:25.955945,maker
P-ETH-3800-010624,18.80000000,13,2024-06-01 05:49:46.540177,taker
C-ETH-3860-010624,0.70000000,5,2024-06-01 05:51:01.912114,taker
P-ETH-3740-010624,1.30000000,2,2024-06-01 05:51:47.904635,taker
C-ETH-3780-010624,16.30000000,20,2024-06-01 05:53:27.300766,maker
C-ETH-3820-010624,3.70000000,2,2024-06-01 05:55:28.775830,taker
C-ETH-3760-010624,31.30000000,262,2024-06-01 05:56:15.468601,maker
C-ETH-3720-020624,71.90000000,140,2024-06-01 06:01:05.423825,maker
P-ETH-3700-010624,0.01000000,2000,2024-06-01 06:01:17.453763,maker
C-ETH-3920-020624,0.90000000,200,2024-06-01 06:01:44.021288,taker
P-ETH-3820-010624,33.60000000,1,2024-06-01 06:03:22.200453,maker
C-ETH-3800-010624,8.00000000,5,2024-06-01 06:03:33.937062,taker
P-ETH-3900-010624,115.20000000,35,2024-06-01 06:04:39.585582,maker
C-ETH-3860-030624,18.60000000,30,2024-06-01 06:04:58.075760,maker
P-ETH-3720-030624,16.50000000,30,2024-06-01 06:05:47.100212,maker
P-ETH-3740-030624,24.70000000,100,2024-06-01 06:08:23.675482,taker
P-ETH-3800-010624,19.80000000,13,2024-06-01 06:08:32.975648,maker
C-ETH-3800-010624,6.00000000,80,2024-06-01 06:10:40.164317,maker
P-ETH-3680-020624,1.00000000,1000,2024-06-01 06:12:52.124682,taker
P-ETH-3560-010624,0.28000000,300,2024-06-01 06:14:36.627239,taker
P-ETH-3560-010624,0.30000000,1727,2024-06-01 06:14:36.627518,taker
P-ETH-3560-010624,0.31000000,1973,2024-06-01 06:14:36.628691,taker
C-ETH-3760-010624,32.00000000,74,2024-06-01 06:19:34.251251,maker
P-ETH-3760-020624,10.80000000,2,2024-06-01 06:19:47.683765,taker
C-ETH-3800-010624,6.00000000,1,2024-06-01 06:20:05.716327,maker
P-ETH-3700-020624,1.80000000,5,2024-06-01 06:20:15.148393,taker
C-ETH-4700-070624,2.10000000,150,2024-06-01 06:22:18.911685,maker
P-ETH-3800-010624,20.10000000,1,2024-06-01 06:22:29.690474,taker
C-ETH-3780-010624,16.50000000,1723,2024-06-01 06:25:12.995978,maker
P-ETH-3760-010624,2.10000000,146,2024-06-01 06:25:49.863781,maker
C-ETH-3760-010624,31.60000000,5,2024-06-01 06:26:48.251822,taker
C-ETH-3780-010624,17.60000000,648,2024-06-01 06:27:31.111567,taker
C-ETH-5200-280624,21.10000000,1000,2024-06-01 06:29:43.317265,maker
P-ETH-3550-070624,26.40000000,10,2024-06-01 06:30:45.385823,maker
C-ETH-4100-070624,27.90000000,10,2024-06-01 06:32:40.284790,maker
C-ETH-3800-010624,7.00000000,97,2024-06-01 06:32:41.869356,maker
C-ETH-3780-010624,20.00000000,363,2024-06-01 06:32:49.115851,taker
C-ETH-3760-010624,34.00000000,4,2024-06-01 06:33:05.322378,maker
P-ETH-3760-010624,3.20000000,330,2024-06-01 06:34:33.771479,taker
P-ETH-3560-010624,0.01000000,200,2024-06-01 06:34:54.984484,maker
P-ETH-3780-010624,8.90000000,703,2024-06-01 06:35:15.471464,taker
C-ETH-3760-010624,30.80000000,112,2024-06-01 06:35:31.109209,maker
C-ETH-3780-010624,16.50000000,1,2024-06-01 06:35:33.163258,maker
C-ETH-5200-280624,23.70000000,21,2024-06-01 06:35:43.851850,taker
P-ETH-3800-010624,22.30000000,7,2024-06-01 06:37:30.020440,taker
C-ETH-3800-010624,4.30000000,1,2024-06-01 06:39:56.871875,maker
C-ETH-3780-010624,13.00000000,20,2024-06-01 06:41:24.540706,maker
P-ETH-3800-010624,20.50000000,6,2024-06-01 06:42:54.883980,taker
C-ETH-4000-070624,43.20000000,10,2024-06-01 06:42:58.112157,maker
C-ETH-3740-010624,46.00000000,116,2024-06-01 06:43:35.927625,taker
C-ETH-3800-010624,5.90000000,119,2024-06-01 06:46:37.442045,maker
C-ETH-3780-010624,13.00000000,30,2024-06-01 06:46:47.264558,maker
C-ETH-3800-030624,38.00000000,100,2024-06-01 06:47:23.714032,taker
C-ETH-4800-260724,130.50000000,10,2024-06-01 06:49:03.792475,taker
C-ETH-3900-010624,0.30000000,115,2024-06-01 06:49:09.971871,taker
C-ETH-3780-010624,14.50000000,5,2024-06-01 06:50:03.312670,taker
C-ETH-4800-280624,46.00000000,10,2024-06-01 06:51:20.301880,maker
P-ETH-3200-140624,15.00000000,100,2024-06-01 06:52:11.103161,maker
P-ETH-3600-010624,0.01000000,14,2024-06-01 06:54:49.731420,maker
P-ETH-3600-070624,35.50000000,10,2024-06-01 06:55:05.388191,maker
P-ETH-3500-070624,20.80000000,10,2024-06-01 06:56:12.807663,taker
C-ETH-3780-020624,27.00000000,7,2024-06-01 06:57:54.381516,taker
P-ETH-3100-260724,89.60000000,100,2024-06-01 06:58:16.092685,maker
P-ETH-3840-030624,70.80000000,3,2024-06-01 06:58:53.772497,maker
C-ETH-5100-260724,95.30000000,100,2024-06-01 06:59:38.113225,maker
P-ETH-3780-010624,7.80000000,75,2024-06-01 07:00:11.863854,taker
C-ETH-3780-010624,18.70000000,20,2024-06-01 07:02:12.984196,taker
C-ETH-3800-010624,8.10000000,1,2024-06-01 07:02:13.372126,taker
C-ETH-3760-010624,32.00000000,45,2024-06-01 07:03:07.655206,maker
C-ETH-3800-010624,5.40000000,10,2024-06-01 07:03:16.719981,maker
P-ETH-3800-010624,17.10000000,10,2024-06-01 07:03:47.680205,maker
C-ETH-3760-010624,28.90000000,3,2024-06-01 07:03:55.533964,maker
C-ETH-5000-280624,29.50000000,2,2024-06-01 07:04:26.071587,taker
